$GROWTH FACTOR OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.5.1.023 -Stub         OCT 13, 2014; 10:45:28
                                                                                
*RUN   1        : DRYLAND  - 0 KG N/HA      CSCER045 KSAS8101    1              
 MODEL          : CSCER045 - Wheat                                              
 EXPERIMENT     : KSAS8101 WH                                                   
 DATA PATH      :                                                               
 TREATMENT  1   : DRYLAND  - 0 KG N/HA      CSCER045                            
  
!........DATES.......  TEMP STAGE  ...PHENOLOGY....  .......PHOTOSYNTHESIS.......  .....GROWTH.....  ..TILLERS. WATER STRESS DETERMINANTS N STRESS DETERMINANTS       
@YEAR DOY   DAS   DAP TMEAN  GSTD    DU VRNFD DYLFD  TFPD  WFPD  NFPD CO2FD RSFPD  TFGD  WFGD  NFGD  WFTD  NFTD WAVRD WUPRD  SWXD  EOPD  SNXD LN%RD SN%RD RN%RD      
 1982  56   142   132  -1.4  15.8   0.0  0.00  0.48  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  75.0   0.0 199.3  1.00  1.00  1.00
 1982  57   143   133  -2.0  15.8   0.0  0.00  0.48  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  74.3   0.0 199.7  1.00  1.00  1.00
 1982  58   144   134   1.7  15.8   0.9  0.00  0.47  0.67  0.00  0.00 -0.01  0.00  0.83  0.00  0.00  0.00  0.00 99.90 15.00  73.8   0.0 200.0  1.00  1.00  1.00
 1982  59   145   135   4.7  21.0   2.5  0.00  0.47  0.06  0.00  0.00 -0.01  0.00  0.53  0.00  0.00  0.00  0.00 99.90 15.00  73.4   0.0 200.2  1.00  1.00  1.00
 1982  60   146   136   8.4  21.1   4.5  0.00  0.47  0.00  0.00  0.00 -0.01  0.00  0.16  0.00  0.00  0.00  0.00 99.90 15.00  73.3   0.0 200.2  1.00  1.00  1.00
 1982  61   147   137   8.7  21.1   4.7  0.00  0.46  0.00  0.00  0.00 -0.01  0.00  0.13  0.00  0.00  0.00  0.00 99.90 15.00  73.2   0.0 200.2  1.00  1.00  1.00
 1982  62   148   138  -0.2  21.1   0.0  0.00  0.46  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  73.1   0.0 200.3  1.00  1.00  1.00
 1982  63   149   139  -3.7  21.1   0.0  0.00  0.45  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  73.0   0.0 200.5  1.00  1.00  1.00
 1982  64   150   140  -4.2  21.1   0.0  0.00  0.45  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  72.7   0.0 200.7  1.00  1.00  1.00
 1982  65   151   141  -3.0  21.1   0.0  0.00  0.44  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  72.7   0.0 200.7  1.00  1.00  1.00
 1982  66   152   142  -3.0  21.1   0.0  0.00  0.44  1.00  0.00  0.00 -0.01  0.00  1.00  0.00  0.00  0.00  0.00 99.90 15.00  72.3   0.0 200.7  1.00  1.00  1.00
 1982  67   153   143   2.5  21.2   1.4  0.00  0.43  0.50  0.00  0.00 -0.01  0.00  0.75  0.00  0.00  0.00  0.00 99.90 15.00  71.9   0.0 200.7  1.00  1.00  1.00
 1982  68   154   144   1.4  21.2   0.8  0.00  0.43  0.72  0.00  0.00 -0.01  0.00  0.86  0.00  0.00  0.00  0.00 99.90 15.00  71.6   0.0 200.7  1.00  1.00  1.00
 1982  69   155   145  11.1  21.3   6.4  0.00  0.42  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  71.8   0.0 200.7  1.00  1.00  1.00
 1982  70   156   146  10.0  21.4   5.8  0.00  0.42  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  72.1   0.0 200.7  1.00  1.00  1.00
 1982  71   157   147  12.8  21.5   7.5  0.00  0.42  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  72.6   0.0 200.8  1.00  1.00  1.00
 1982  72   158   148   8.0  21.5   4.7  0.00  0.41  0.00  0.00  0.00 -0.01  0.00  0.20  0.00  0.00  0.00  0.00 99.90 14.10  72.8   0.0 201.0  1.00  1.00  1.00
 1982  73   159   149   7.8  21.6   4.6  0.00  0.41  0.00  0.00  0.00 -0.01  0.00  0.22  0.00  0.00  0.00  0.00 99.90 15.00  73.0   0.0 201.3  1.00  1.00  1.00
 1982  74   160   150  10.0  21.7   6.0  0.00  0.40  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00  93.7   0.0 201.6  1.00  1.00  1.00
 1982  75   161   151  13.0  21.8   7.9  0.00  0.40  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  8.53  96.9   0.1 202.0  1.00  1.00  1.00
 1982  76   162   152  13.9  21.9   8.4  0.00  0.39  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  6.80  89.3   0.1 201.0  1.00  1.00  1.00
 1982  77   163   153   9.8  22.0   6.0  0.00  0.39  0.00  0.00  0.00 -0.01  0.00  0.02  0.00  0.00  0.00  0.00 99.90 15.00  88.8   0.0 192.5  1.00  1.00  1.00
 1982  78   164   154  16.1  22.1   9.9  0.00  0.39  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  5.24  98.9   0.1 192.3  1.00  1.00  1.00
 1982  79   165   155   8.3  22.2   5.1  0.00  0.38  0.00  0.00  0.00 -0.01  0.00  0.17  0.00  0.00  0.00  0.00 99.90  3.98  90.8   0.2 191.4  1.00  1.00  1.00
 1982  80   166   156   2.5  22.2   1.6  0.00  0.38  0.50  0.00  0.00 -0.01  0.00  0.75  0.00  0.00  0.00  0.00 99.90  4.25  87.6   0.2 184.8  1.00  1.00  1.00
 1982  81   167   157   3.9  22.3   2.4  0.00  0.37  0.22  0.00  0.00 -0.01  0.00  0.61  0.00  0.00  0.00  0.00 99.90  3.77  84.7   0.2 184.6  1.00  1.00  1.00
 1982  82   168   158   7.8  22.3   4.9  0.00  0.37  0.00  0.00  0.00 -0.01  0.00  0.22  0.00  0.00  0.00  0.00 99.90  6.81  84.1   0.1 185.0  1.00  1.00  1.00
 1982  83   169   159   6.6  22.4   4.2  0.00  0.36  0.00  0.00  0.00 -0.01  0.00  0.34  0.00  0.00  0.00  0.00 99.90  4.17  83.4   0.2 185.3  1.00  1.00  1.00
 1982  84   170   160   3.9  22.4   2.5  0.00  0.36  0.23  0.00  0.00 -0.01  0.00  0.62  0.00  0.00  0.00  0.00 99.90  3.58  86.7   0.3 185.2  1.00  1.00  1.00
 1982  85   171   161   3.0  22.5   2.0  0.00  0.35  0.39  0.00  0.00 -0.01  0.00  0.69  0.00  0.00  0.00  0.00 99.90  3.64  85.5   0.3 185.2  1.00  1.00  1.00
 1982  86   172   162   5.6  22.5   3.6  0.00  0.35  0.00  0.00  0.00 -0.01  0.00  0.44  0.00  0.00  0.00  0.00 99.90  4.44  84.6   0.3 185.3  1.00  1.00  1.00
 1982  87   173   163   6.9  22.6   4.5  0.00  0.35  0.00  0.00  0.00 -0.01  0.00  0.31  0.00  0.00  0.00  0.00 99.90  6.09  83.9   0.2 185.2  1.00  1.00  1.00
 1982  88   174   164  10.3  22.7   6.8  0.00  0.34  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  8.31  83.4   0.2 185.0  1.00  1.00  1.00
 1982  89   175   165  15.0  22.9   9.9  0.00  0.34  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  2.89  84.3   0.5 184.5  0.98  0.99  0.99
 1982  90   176   166  10.9  23.0   7.2  0.00  0.33  0.00  0.00  0.02 -0.01  0.00  0.00  0.00  0.02  0.00  0.02 99.90  2.32  83.4   0.7 183.6  0.99  1.00  0.99
 1982  91   177   167  13.9  23.2   9.3  0.00  0.33  0.00  0.00  0.02 -0.01  0.00  0.00  0.00  0.02  0.00  0.02 99.90  2.27  82.5   0.8 182.7  0.96  0.97  0.97
 1982  92   178   168  17.0  23.4  11.4  0.00  0.33  0.00  0.00  0.05 -0.01  0.00  0.00  0.00  0.05  0.00  0.05 99.90  2.59  81.9   0.8 181.7  0.92  0.94  0.95
 1982  93   179   169   7.5  23.5   5.1  0.00  0.32  0.00  0.00  0.09 -0.01  0.00  0.25  0.00  0.09  0.00  0.09 81.73  2.28  80.7   1.0 180.8  0.93  0.96  0.96
 1982  94   180   170   5.2  23.6   3.6  0.00  0.32  0.00  0.00  0.08 -0.01  0.00  0.48  0.00  0.08  0.00  0.08 99.90  3.11  79.7   0.7 180.5  0.94  0.97  0.97
 1982  95   181   171   3.6  23.7   2.5  0.00  0.31  0.28  0.00  0.07 -0.01  0.00  0.64  0.00  0.07  0.00  0.07 99.90  6.82  85.3   0.4 180.5  0.94  0.97  0.98
 1982  96   182   172  -0.8  23.7   0.0  0.00  0.31  1.00  0.00  0.07 -0.01  0.00  1.00  0.00  0.07  0.00  0.07 99.90  4.81 110.5   0.6 180.7  0.94  0.97  0.98
 1982  97   183   173   3.0  23.8   2.1  0.00  0.31  0.39  0.00  0.06 -0.01  0.00  0.69  0.00  0.06  0.00  0.06 99.90 15.00 101.8   0.2 156.9  0.95  0.98  0.98
 1982  98   184   174   4.4  23.9   3.1  0.00  0.30  0.12  0.00  0.06 -0.01  0.00  0.56  0.00  0.06  0.00  0.06 99.90  6.01  99.3   0.5 140.0  0.95  0.99  0.99
 1982  99   185   175   4.1  24.0   2.9  0.00  0.30  0.17  0.00  0.05 -0.01  0.00  0.59  0.00  0.05  0.00  0.05 87.26  2.78  94.6   1.1 136.8  0.96  0.99  0.99
 1982 100   186   176   8.7  24.2   6.1  0.00  0.29  0.00  0.00  0.05 -0.01  0.00  0.13  0.00  0.05  0.00  0.05 77.16  2.80  91.1   1.2 132.0  0.97  1.00  0.99
 1982 101   187   177  13.6  24.5   9.7  0.00  0.29  0.00  0.00  0.04 -0.01  0.00  0.00  0.00  0.04  0.00  0.04 65.43  2.74  87.6   1.3 131.0  0.98  1.00  1.00
 1982 102   188   178  20.2  25.0  14.5  0.00  0.29  0.00  0.00  0.03 -0.01  0.00  0.02  0.00  0.03  0.00  0.03 47.90  2.24  85.9   1.8 129.2  0.94  0.96  0.98
 1982 103   189   179  16.1  25.4  11.6  0.00  0.28  0.00  0.00  0.07 -0.01  0.00  0.00  0.00  0.07  0.00  0.07 45.76  2.41  84.2   1.8 127.6  0.92  0.95  0.96
 1982 104   190   180  21.1  25.9  15.3  0.00  0.28  0.00  0.00  0.09 -0.01  0.00  0.08  0.00  0.09  0.00  0.09 37.05  2.20  82.3   2.2 126.2  0.89  0.93  0.94
 1982 105   191   181  24.2  26.6  17.6  0.00  0.27  0.00  0.00  0.12 -0.01  0.00  0.28  0.00  0.12  0.00  0.12 44.80  2.74  81.1   1.8 124.9  0.89  0.94  0.93
 1982 106   192   182  18.4  27.0  13.4  0.00  0.27  0.00  0.00  0.13 -0.01  0.00  0.00  0.00  0.13  0.00  0.13 98.72  6.15  80.6   0.8 123.7  0.89  0.96  0.93
 1982 107   193   183  10.0  27.3   7.3  0.00  0.27  0.00  0.00  0.12 -0.01  0.00  0.00  0.00  0.12  0.00  0.12 34.11  2.21  78.3   2.3 122.6  0.90  0.97  0.93
 1982 108   194   184  12.2  27.7   9.0  0.00  0.26  0.00  0.00  0.12 -0.01  0.00  0.00  0.00  0.12  0.00  0.12 31.91  2.33  76.1   2.4 121.6  0.89  0.97  0.91
 1982 109   195   185  15.3  28.1  11.3  0.00  0.26  0.00  0.00  0.12 -0.01  0.00  0.00  0.00  0.12  0.00  0.12 30.55  2.39  76.5   2.5 120.5  0.88  0.95  0.90
 1982 110   196   186   6.7  28.1   6.6  0.00  0.00  0.00  0.00  0.14 -0.01  0.00  0.33  0.00  0.14  0.00  0.14 53.62  3.42 119.9   2.2 119.4  0.89  0.96  0.92
 1982 111   197   187   7.0  28.1   7.0  0.00  0.00  0.00  0.00  0.13 -0.01  0.00  0.30  0.00  0.13  0.00  0.13 50.03  3.84 107.7   2.2 102.8  0.90  0.97  0.93
 1982 112   198   188   8.6  28.1   8.6  0.00  0.00  0.00  0.00  0.11 -0.01  0.00  0.14  0.00  0.11  0.00  0.11 38.41  3.33 102.0   2.7  89.2  0.92  0.98  0.94
 1982 113   199   189  11.7  28.1  11.7  0.00  0.00  0.00  0.00  0.09 -0.01  0.00  0.00  0.00  0.09  0.00  0.09 39.02  3.78  98.4   2.5  84.0  0.94  0.99  0.95
 1982 114   200   190  16.4  28.1  16.4  0.00  0.00  0.00  0.00  0.07 -0.01  0.00  0.00  0.00  0.07  0.00  0.07 38.62  4.10  95.3   2.5  82.1  0.93  0.95  0.94
 1982 115   201   191  13.1  28.1  13.1  0.00  0.00  0.00  0.00  0.08 -0.01  0.00  0.00  0.00  0.08  0.00  0.08 64.81  7.32  94.2   1.5  80.6  0.93  0.95  0.94
 1982 116   202   192  14.1  30.4  14.1  0.00  0.00  0.00  0.00  0.08 -0.01  0.00  0.00  0.00  0.08  0.00  0.08 27.51  3.34  90.0   3.3  79.2  0.92  0.91  0.93
 1982 117   203   193  10.6  30.9  10.6  0.00  0.00  0.00  0.00  0.09 -0.01  0.00  0.00  0.00  0.09  0.00  0.09 99.90 12.89 127.4   0.9  78.2  0.93  0.91  0.93
 1982 118   204   194   8.4  31.3   8.4  0.00  0.00  0.00  0.00  0.08 -0.01  0.00  0.16  0.00  0.08  0.00  0.08 99.90 15.00 125.2   0.2  63.9  0.94  0.92  0.94
 1982 119   205   195  10.0  31.8  10.0  0.00  0.00  0.00  0.00  0.07 -0.01  0.00  0.00  0.00  0.07  0.00  0.07 99.90 14.43 128.7   0.8  59.2  0.93  0.89  0.94
 1982 120   206   196  13.9  32.4  13.9  0.00  0.00  0.00  0.00  0.08 -0.01  0.00  0.00  0.00  0.08  0.00  0.08 86.84  8.47 121.7   1.4  53.7  0.90  0.82  0.94
 1982 121   207   197  16.1  33.2  16.1  0.00  0.00  0.00  0.00  0.12 -0.01  0.00  0.00  0.00  0.12  0.00  0.12 57.39  6.15 112.9   2.0  49.8  0.87  0.75  0.93
 1982 122   208   198  18.0  34.0  18.0  0.00  0.00  0.00  0.00  0.15 -0.01  0.00  0.00  0.00  0.15  0.00  0.15 40.88  4.68 108.7   2.7  44.1  0.85  0.68  0.93
 1982 123   209   199  22.0  35.1  22.0  0.00  0.00  0.00  0.00  0.18 -0.01  0.00  0.13  0.00  0.18  0.00  0.18 31.64  3.87 105.4   3.3  42.2  0.82  0.62  0.93
 1982 124   210   200  24.5  36.2  24.5  0.00  0.00  0.00  0.00  0.21 -0.01  0.00  0.30  0.00  0.21  0.00  0.21 24.54  3.24 101.2   4.1  42.4  0.82  0.59  0.92
 1982 125   211   201  18.0  37.1  18.0  0.00  0.00  0.00  0.00  0.21 -0.01  0.00  0.00  0.00  0.21  0.00  0.21 99.90 15.00 100.9   0.9  42.4  0.83  0.60  0.92
 1982 126   212   202  10.9  37.6  10.9  0.00  0.00  0.00  0.00  0.21 -0.01  0.00  0.00  0.00  0.21  0.00  0.21 66.38  7.24 128.2   1.9  42.6  0.83  0.61  0.92
 1982 127   213   203  14.4  38.2  14.4  0.00  0.00  0.00  0.00  0.20 -0.01  0.00  0.00  0.00  0.20  0.00  0.20 30.51  3.52 123.9   4.1  41.7  0.82  0.56  0.91
 1982 128   214   204  20.5  39.2  20.5  0.00  0.00  0.00  0.00  0.22 -0.01  0.00  0.04  0.00  0.22  0.00  0.22 24.13  3.16 114.1   4.7  41.0  0.80  0.52  0.91
 1982 129   215   205  22.5  40.3  22.5  0.00  0.00  0.00  0.00  0.23 -0.01  0.00  0.17  0.00  0.23  0.00  0.23 24.67  3.51 109.6   4.4  38.6  0.81  0.51  0.91
 1982 130   216   206  22.5  41.5  22.5  0.00  0.00  0.00  0.00  0.23 -0.01  0.00  0.17  0.00  0.23  0.00  0.23 32.55  4.92 106.7   3.3  38.3  0.83  0.51  0.91
 1982 131   217   207  22.0  42.6  22.0  0.00  0.00  0.00  0.00  0.20 -0.01  0.00  0.13  0.00  0.20  0.00  0.20 25.76  4.09 103.8   4.0  38.5  0.86  0.58  0.91
 1982 132   218   208  18.9  43.6  18.9  0.00  0.00  0.00  0.00  0.17 -0.01  0.00  0.00  0.00  0.17  0.00  0.17 75.39  9.91 129.0   1.7  38.3  0.89  0.62  0.91
 1982 133   219   209  20.0  44.7  20.0  0.00  0.00  0.00  0.00  0.13 -0.01  0.00  0.00  0.00  0.13  0.00  0.13 68.73  9.26 126.9   1.8  38.4  0.92  0.69  0.92
 1982 134   220   210  17.8  45.6  17.8  0.00  0.00  0.00  0.00  0.10 -0.01  0.00  0.00  0.00  0.10  0.00  0.10 66.12  9.12 124.9   1.9  38.1  0.94  0.75  0.93
 1982 135   221   211  17.8  46.5  17.8  0.00  0.00  0.00  0.00  0.07 -0.01  0.00  0.00  0.00  0.07  0.00  0.07 30.02  4.00 130.6   4.4  37.9  0.97  0.77  0.93
 1982 136   222   212  19.5  47.6  19.5  0.00  0.00  0.00  0.00  0.04 -0.01  0.00  0.00  0.00  0.04  0.00  0.04 68.20  9.42 129.5   1.9  37.2  1.00  0.83  0.94
 1982 137   223   213  19.5  48.6  19.5  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 47.49  6.58 130.2   2.7  36.9  1.00  0.88  0.95
 1982 138   224   214  20.3  49.7  20.3  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.02  0.00  0.00  0.00  0.00 29.56  4.28 126.1   4.3  36.2  1.00  0.92  0.95
 1982 139   225   215  23.6  53.4  23.6  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.24  0.00  0.00  0.00  0.00 28.95  4.43 121.8   4.2  36.2  1.00  0.95  0.96
 1982 140   226   216  21.1  57.6  21.1  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.07  0.00  0.00  0.00  0.00 50.45  7.99 119.7   2.4  36.8  1.00  0.98  0.96
 1982 141   227   217  18.0  63.1  18.0  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 42.19  5.79 138.7   3.3  37.4  1.00  0.99  0.97
 1982 142   228   218  16.1  70.2  16.1  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 53.10  7.55 134.8   2.5  37.5  1.00  1.00  0.98
 1982 143   229   219  18.0  71.6  18.0  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 35.13  5.29 127.3   3.6  37.3  1.00  1.00  0.98
 1982 144   230   220  18.7  73.0  18.7  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 88.18 13.40 126.2   1.4  36.0  1.00  1.00  0.99
 1982 145   231   221  20.0  74.5  20.0  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 64.52  8.74 140.7   2.2  36.6  1.00  1.00  0.99
 1982 146   232   222  16.4  75.8  16.4  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 41.32  5.06 154.8   3.7  36.9  1.00  1.00  1.00
 1982 147   233   223  18.4  77.2  18.4  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 34.16  4.32 149.5   4.4  35.8  1.00  1.00  1.00
 1982 148   234   224  23.3  79.0  23.3  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.22  0.00  0.00  0.00  0.00 52.51  7.20 137.5   2.6  33.7  1.00  1.00  1.00
 1982 149   235   225  21.4  80.2  21.4  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.09  0.00  0.00  0.00  0.00 42.24  5.08 156.0   3.7  29.7  0.99  1.00  0.95
 1982 150   236   226  20.5  80.6  20.5  0.00  0.00  0.00  0.00  0.01 -0.01  0.00  0.04  0.00  0.01  0.00  0.01 53.55  6.73 148.8   2.8  28.7  0.92  0.98  0.91
 1982 151   237   227  17.8  80.9  17.8  0.00  0.00  0.00  0.00  0.11 -0.01  0.00  0.00  0.00  0.11  0.00  0.11 72.77  8.80 153.9   2.1  28.1  0.85  0.97  0.87
 1982 152   238   228  12.8  81.2  12.8  0.00  0.00  0.00  0.00  0.20 -0.01  0.00  0.00  0.00  0.20  0.00  0.20 36.45  4.85 139.2   3.8  27.6  0.84  0.97  0.85
 1982 153   239   229  15.2  81.5  15.2  0.00  0.00  0.00  0.00  0.21 -0.01  0.00  0.00  0.00  0.21  0.00  0.21 92.02 12.34 137.6   1.5  25.4  0.81  0.96  0.83
 1982 154   240   230  15.0  81.8  15.0  0.00  0.00  0.00  0.00  0.26 -0.01  0.00  0.00  0.00  0.26  0.00  0.26 99.90 15.00 137.9   1.0  24.9  0.75  0.95  0.81
 1982 155   241   231  17.0  82.1  17.0  0.00  0.00  0.00  0.00  0.34 -0.01  0.00  0.00  0.00  0.34  0.00  0.34 67.05  8.84 138.1   2.1  25.2  0.66  0.93  0.80
 1982 156   242   232  17.8  82.5  17.8  0.00  0.00  0.00  0.00  0.46 -0.01  0.00  0.00  0.00  0.46  0.00  0.46 42.92  5.78 134.5   3.1  25.5  0.59  0.92  0.79
 1982 157   243   233  25.5  83.0  25.5  0.00  0.00  0.05  0.00  0.56 -0.01  0.00  0.37  0.00  0.56  0.00  0.56 41.19  5.65 131.2   3.2  25.5  0.54  0.92  0.78
 1982 158   244   234  20.2  83.4  20.2  0.00  0.00  0.00  0.00  0.63 -0.01  0.00  0.02  0.00  0.63  0.00  0.63 35.30  4.53 139.3   3.9  25.8  0.50  0.91  0.77
 1982 159   245   235  25.8  83.9  25.8  0.00  0.00  0.08  0.00  0.70 -0.01  0.00  0.39  0.00  0.70  0.00  0.70 39.08  5.13 135.5   3.5  25.8  0.47  0.91  0.77
 1982 160   246   236  22.8  84.4  22.8  0.00  0.00  0.00  0.00  0.75 -0.01  0.00  0.18  0.00  0.75  0.00  0.75 39.74  4.70 149.4   3.8  25.4  0.44  0.91  0.76
 1982 161   247   237  16.4  84.7  16.4  0.00  0.00  0.00  0.00  0.79 -0.01  0.00  0.00  0.00  0.79  0.00  0.79 40.85  5.04 142.1   3.5  25.7  0.42  0.91  0.76
 1982 162   248   238  18.0  85.1  18.0  0.00  0.00  0.00  0.00  0.83 -0.01  0.00  0.00  0.00  0.83  0.00  0.83 99.90 15.00 140.4   1.1  25.8  0.40  0.91  0.76
 1982 163   249   239  19.8  85.5  19.8  0.00  0.00  0.00  0.00  0.85 -0.01  0.00  0.00  0.00  0.85  0.00  0.85 99.90 15.00 139.5   1.0  25.9  0.00  0.92  0.76
 1982 164   250   240  20.9  85.9  20.9  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.06  0.00  0.00  0.00  0.00 99.90 15.00 138.6   0.0  25.6  0.00  0.92  0.76
 1982 165   251   241  23.9  86.4  23.9  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.26  0.00  0.00  0.00  0.00 99.90 15.00 138.3   0.0  25.6  0.00  0.93  0.76
 1982 166   252   242  22.5  86.8  22.5  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.17  0.00  0.00  0.00  0.00 99.90 15.00 155.4   0.0  25.7  0.00  0.94  0.76
 1982 167   253   243  18.6  87.2  18.6  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00 149.9   0.0  25.7  0.00  0.94  0.75
 1982 168   254   244  21.1  87.6  21.1  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.07  0.00  0.00  0.00  0.00 99.90 15.00 143.7   0.0  25.3  0.00  0.95  0.75
 1982 169   255   245  21.1  88.0  21.1  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.07  0.00  0.00  0.00  0.00 99.90 15.00 140.4   0.0  25.6  0.00  0.96  0.75
 1982 170   256   246  19.2  88.4  19.2  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90 15.00 135.9   0.0  25.8  0.00  0.97  0.75
 1982 171   257   247  22.8  88.9  22.8  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.18  0.00  0.00  0.00  0.00 99.90 15.00 135.2   0.0  25.8  0.00  0.98  0.75
 1982 172   258   248  22.2  89.3  22.2  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.15  0.00  0.00  0.00  0.00 99.90 15.00 134.5   0.0  26.0  0.00  0.98  0.75
 1982 173   259   249  20.8  89.7  20.8  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.06  0.00  0.00  0.00  0.00 99.90 15.00 149.6   0.0  26.0  0.00  0.99  0.75
 1982 174   260   250  21.7  90.4  21.7  0.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.11  0.00  0.00  0.00  0.00 99.90 15.00 146.6   0.0  25.9  0.00  1.00  0.75

*DSSAT Cropping System Model Ver. 4.5.1.023 -Stub         OCT 13, 2014; 10:45:28
                                                                                
*RUN   6        : IRRIGATED 180 KG N/HA SPL CSCER045 KSAS8101    6              
 MODEL          : CSCER045 - Wheat                                              
 EXPERIMENT     : KSAS8101 WH                                                   
 DATA PATH      :                                                               
 TREATMENT  6   : IRRIGATED 180 KG N/HA SPL CSCER045                            
  
!........DATES.......  TEMP STAGE  ...PHENOLOGY....  .......PHOTOSYNTHESIS.......  .....GROWTH.....  ..TILLERS. WATER STRESS DETERMINANTS N STRESS DETERMINANTS       
@YEAR DOY   DAS   DAP TMEAN  GSTD    DU VRNFD DYLFD  TFPD  WFPD  NFPD CO2FD RSFPD  TFGD  WFGD  NFGD  WFTD  NFTD WAVRD WUPRD  SWXD  EOPD  SNXD LN%RD SN%RD RN%RD      
 1981 289    10     0  12.8   0.0  12.8  1.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  1.00   7.4   0.0 180.6  0.00  0.00  0.00
 1981 290    11     1  16.1   5.6   0.0  1.00  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  1.00   8.7   0.0 271.1  0.00  0.00  0.00
 1981 291    12     2   9.4   6.5   0.0  0.98  0.00  0.00  0.00  0.00 -0.01  0.00  0.06  0.00  0.00  0.00  0.00 99.90  1.00   9.9   0.0 271.7  0.00  0.00  1.00
 1981 292    13     3  12.2   7.8   0.2  0.98  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  1.00  11.8   0.0 272.3  0.00  0.00  1.00
 1981 293    14     4  17.5   9.7   0.4  0.98  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  1.00  14.9   0.0 272.9  0.00  0.00  1.00
 1981 294    15     5  11.7  10.0   0.3  0.97  0.00  0.00  0.00  0.00 -0.01  0.00  0.00  0.00  0.00  0.00  0.00 99.90  1.00  16.8   0.0 273.5  0.00  0.00  1.00
 1981 295    16     6   6.2  10.1   0.1  0.95  0.50  0.00  0.00  0.00 -0.01  0.00  0.38  0.00  0.00  0.00  0.00 99.90  1.00  17.4   0.0 274.2  1.00  0.00  1.00
 1981 296    17     7   1.9  10.1   0.1  0.92  0.50  0.61  0.00  0.00 -0.01  0.00  0.81  0.00  0.00  0.00  0.00 99.90 15.00  17.1   0.0 274.8  0.99  0.00  1.00
