$GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.5.1.023 -Stub         OCT 13, 2014; 10:45:28
                                                                                
*RUN   1        : DRYLAND  - 0 KG N/HA      CSCER045 KSAS8101    1              
 MODEL          : CSCER045 - Wheat                                              
 EXPERIMENT     : KSAS8101 WH                                                   
 DATA PATH      :                                                               
 TREATMENT  1   : DRYLAND  - 0 KG N/HA      CSCER045                            
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNW0D SNW1D  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 1981 340    61    51   8.9 -20.0 14.47  4.47  0.12  2.72  11.1  0.15 0.014  0.16   286     9    44   233    40   193     0  0.00     0     0   174     0 2.205 8.287  74.8     0     0   162   374  0.51  0.76  69.7  99.9  9.75  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.11  0.28  0.65
 1981 341    62    52  11.7 -20.0 14.59  4.59  0.12  2.72  14.6  0.15 0.014  0.17   298     9    45   244    41   202     0  0.00     0     0   183     0 2.879 8.637  75.3     0     0   162   372  0.52  0.76  69.4  99.9  7.15  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.27  0.65
 1981 342    63    53   3.7 -20.0 14.63  4.63  0.12  1.99   9.6  0.15 0.014  0.17   306     9    46   251    41   209     0  0.00     0     0   190     0 3.090 9.000  76.0     0     0   167   372  0.53  0.76  68.7  99.9 10.24  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.27  0.63  0.25  0.66
 1981 343    64    54   2.2 -20.0 14.66  4.66  0.12  1.22   6.4  0.15 0.014  0.17   312     9    47   255    41   214     0  0.00     0     0   195     0 3.220 9.372  76.5     0     0   170   372  0.53  0.76  67.8  99.9 10.23  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.55  0.77  0.23  0.66
 1981 344    65    55  -0.3 -20.0 14.66  4.66  0.12  0.00   0.0  0.15 0.014  0.17   311     9    47   255    41   214     0  0.00     0     0   195     0 3.220 9.748  76.5     0     0   170   371  0.53  0.76  67.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.21  0.66
 1981 345    66    56   2.5 -20.0 14.68  4.68  0.12  1.36   1.5  0.15 0.014  0.17   312     9    46   256    41   215     0  0.00     0     0   196     0 3.365 10.12  76.6     0     0   173   371  0.53  0.76  67.8  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.50  0.75  0.18  0.66
 1981 346    67    57   2.8 -20.0 14.71  4.71  0.12  1.52   1.5  0.15 0.014  0.17   313     9    46   257    41   216     0  0.00     0     0   197     0 3.526 10.49  76.8     0     0   177   371  0.53  0.76  67.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.44  0.72  0.16  0.66
 1981 347    68    58   2.5 -20.0 14.74  4.74  0.12  1.36   1.1  0.15 0.014  0.17   313     9    46   258    41   217     0  0.00     0     0   198     0 3.671 10.86  76.9     0     0   181   371  0.53  0.76  68.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.50  0.75  0.14  0.66
 1981 348    69    59   0.5 -20.0 14.74  4.74  0.12  0.30   1.5  0.15 0.014  0.17   314     9    46   259    41   218     0  0.00     0     0   199     0 3.703 11.23  77.0     0     0   181   371  0.54  0.76  68.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.89  0.94  0.12  0.66
 1981 349    70    60   0.0 -20.0 14.74  4.74  0.12  0.00   0.0  0.15 0.014  0.17   314     9    46   259    41   218     0  0.00     0     0   199     0 3.703 11.60  77.0     0     0   181   371  0.54  0.76  67.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.10  0.66
 1981 350    71    61  -4.7 -20.0 14.74  4.74  0.12  0.00   0.0  0.15 0.014  0.17   314     9    45   259    41   218     0  0.00     0     0   199     0 3.703 11.97  77.0     0     0   181   371  0.54  0.76  67.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.09  0.66
 1981 351    72    62 -12.5 -20.0 14.74  4.74  0.06  0.00   0.0  0.08 0.007  0.08   184     9    45   130    20   109     0  0.00     0     0   100     0 33.13 12.33  76.8     0     0   181   371  0.54  0.76  67.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.07  0.67
 1981 352    73    63 -13.6 -20.0 14.74  4.74  0.02  0.00   0.0  0.02 0.004  0.02    97     9    45    43    10    33     0  0.00     0     0    28     0 47.84 12.69  64.3     0     0   181   208  0.54  0.76  67.6  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.05  0.67
 1981 353    74    64 -11.4 -20.0 14.74  4.74  0.01  0.00   0.0  0.02 0.003  0.02    85     9    44    31     7    24     0  0.00     0     0    20     0 51.96 13.04  63.9     0     0   181   208  0.54  0.76  67.5  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.03  0.67
 1981 354    75    65  -4.2 -20.0 14.74  4.74  0.01  0.00   0.0  0.02 0.003  0.02    84     9    44    31     7    24     0  0.00     0     0    20     0 51.96 13.40  63.9     0     0   181   208  0.54  0.76  70.1  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.01  0.67
 1981 355    76    66   2.0 -20.0 14.76  4.76  0.01  1.06   0.1  0.02 0.003  0.02    84     9    43    32     7    24     0  0.00     0     0    20     0 51.96 13.75  63.7     0     0   184   209  0.54  0.76  72.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.61  0.81  0.00  0.67
 1981 356    77    67   1.7 -20.0 14.78  4.78  0.01  0.93   0.1  0.02 0.003  0.02    84     9    43    32     7    24     0  0.00     0     0    20     0 51.96 14.09  63.6     0     0   186   210  0.54  0.76  72.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.66  0.83  0.00  0.67
 1981 357    78    68  -1.1 -20.0 14.78  4.78  0.01  0.00   0.0  0.02 0.003  0.02    84     9    43    32     7    24     0  0.00     0     0    20     0 51.96 14.44  63.6     0     0   186   210  0.54  0.76  71.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.67
 1981 358    79    69  -0.3 -20.0 14.78  4.78  0.01  0.00   0.0  0.02 0.003  0.02    83     9    42    32     7    24     0  0.00     0     0    20     0 51.96 14.78  63.6     0     0   186   210  0.54  0.76  70.2  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.67
 1981 359    80    70   1.6 -20.0 14.80  4.80  0.01  0.90   0.4  0.02 0.003  0.02    83     9    42    32     8    24     0  0.00     0     0    20     0 51.96 15.12  63.7     0     0   189   211  0.54  0.76  69.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.67  0.84  0.00  0.67
 1981 360    81    71  -1.7 -20.0 14.80  4.80  0.01  0.00   0.0  0.02 0.003  0.02    83     9    42    32     8    24     0  0.00     0     0    20     0 51.96 15.46  63.7     0     0   189   211  0.54  0.76  68.8  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.67
 1981 361    82    72  -3.1 -20.0 14.80  4.80  0.01  0.00   0.0  0.02 0.003  0.02    83     9    42    32     8    24     0  0.00     0     0    20     0 51.96 15.79  63.7     0     0   189   211  0.54  0.76  68.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.67
 1981 362    83    73  -4.4 -20.0 14.80  4.80  0.01  0.00   0.0  0.02 0.003  0.02    82     9    41    32     8    24     0  0.00     0     0    20     0 51.96 16.13  63.7     0     0   189   211  0.54  0.76  68.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.66
 1981 363    84    74  -3.6 -20.0 14.80  4.80  0.01  0.00   0.0  0.02 0.003  0.02    82     9    41    32     8    24     0  0.00     0     0    20     0 51.96 16.46  63.7     0     0   189   211  0.54  0.76  67.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.66
 1981 364    85    75   1.7 -20.0 14.82  4.82  0.01  0.93   0.4  0.02 0.003  0.02    82     9    41    32     8    25     0  0.00     0     0    21     0 51.96 16.78  63.8     0     0   191   212  0.54  0.76  67.2  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.66  0.83  0.00  0.66
 1981 365    86    76   0.0 -20.0 14.82  4.82  0.01  0.00   0.0  0.02 0.003  0.02    82     9    40    32     8    25     0  0.00     0     0    21     0 51.96 17.11  63.8     0     0   191   212  0.54  0.76  66.5  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.66
 1982   1    87    77  -6.1 -20.0 14.82  4.82  0.01  0.00   0.0  0.02 0.003  0.02    81     9    40    32     8    25     0  0.00     0     0    21     0 51.96 17.43  63.8     0     0   191   212  0.54  0.76  66.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.66
 1982   2    88    78   0.8 -20.0 14.83  4.83  0.01  0.46   0.0  0.02 0.003  0.02    81     9    40    32     8    25     0  0.00     0     0    21     0 51.96 17.75  63.7     0     0   192   212  0.54  0.76  68.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.83  0.92  0.00  0.66
 1982   3    89    79  -6.3 -20.0 14.83  4.83  0.01  0.00   0.0  0.02 0.003  0.02    81     9    39    32     8    25     0  0.00     0     0    21     0 51.96 18.07  63.7     0     0   192   212  0.54  0.76  68.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.66
 1982   4    90    80  -6.1 -20.0 14.83  4.83  0.01  0.00   0.0  0.02 0.003  0.02    80     9    39    32     8    25     0  0.00     0     0    21     0 51.96 18.38  63.7     0     0   192   212  0.54  0.76  73.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.66
 1982   5    91    81  -1.6 -20.0 14.83  4.83  0.01  0.00   0.0  0.02 0.003  0.02    80     9    39    32     8    25     0  0.00     0     0    21     0 51.96 18.69  63.7     0     0   192   212  0.54  0.76  72.2  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.66
 1982   6    92    82 -10.9 -20.0 14.83  4.83  0.01  0.00   0.0  0.01 0.002  0.02    74     9    38    27     6    21     0  0.00     0     0    17     0 53.82 19.00  63.4     0     0   192   212  0.54  0.76  72.1  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.65
 1982   7    93    83 -11.4 -20.0 14.83  4.83  0.01  0.00   0.0  0.01 0.002  0.01    67     9    38    20     5    15     0  0.00     0     0    12     0 56.35 19.31  62.7     0     0   192   212  0.54  0.76  72.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.65
 1982   8    94    84  -2.8 -20.0 14.83  4.83  0.01  0.00   0.0  0.01 0.002  0.01    67     9    38    20     5    15     0  0.00     0     0    12     0 56.35 19.61  62.7     0     0   192   212  0.54  0.76  71.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.65
 1982   9    95    85  -8.4 -20.0 14.83  4.83  0.01  0.00   0.0  0.01 0.002  0.01    66     9    37    20     5    15     0  0.00     0     0    12     0 56.35 19.91  62.7     0     0   192   212  0.54  0.76  70.8  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.65
 1982  10    96    86 -18.6 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    51     9    37     5     2     3     0  0.00     0     0     1     0 59.62 20.21  17.5     0     0   192    30  0.54  0.76  70.8  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.65
 1982  11    97    87 -13.4 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    51     9    37     5     2     3     0  0.00     0     0     1     0 59.62 20.51  17.5     0     0   192    30  0.54  0.76  70.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.64
 1982  12    98    88  -9.1 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    51     9    37     5     2     3     0  0.00     0     0     1     0 59.62 20.81  17.5     0     0   192    30  0.54  0.76  70.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.64
 1982  13    99    89 -14.5 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    50     9    36     5     2     3     0  0.00     0     0     1     0 59.62 21.10  17.5     0     0   192    30  0.54  0.76  70.6  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.64
 1982  14   100    90  -3.0 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    50     9    36     5     2     3     0  0.00     0     0     1     0 59.62 21.39  17.5     0     0   192    30  0.54  0.76  72.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.64
 1982  15   101    91  -1.4 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    50     9    36     5     2     3     0  0.00     0     0     1     0 59.62 21.68  17.5     0     0   192    30  0.54  0.76  71.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.64
 1982  16   102    92 -14.1 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    50     9    35     5     2     3     0  0.00     0     0     1     0 59.62 21.96  17.5     0     0   192    30  0.54  0.76  71.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.63
 1982  17   103    93  -8.7 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    49     9    35     5     2     3     0  0.00     0     0     1     0 59.62 22.25  17.5     0     0   192    30  0.54  0.76  71.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.63
 1982  18   104    94   0.3 -20.0 14.83  4.83  0.00  0.16   0.0  0.00 0.001  0.00    49     9    35     5     2     3     0  0.00     0     0     1     0 59.62 22.53  17.5     0     0   193    30  0.54  0.76  70.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.94  0.97  0.00  0.63
 1982  19   105    95  -0.6 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    49     9    35     5     2     3     0  0.00     0     0     1     0 59.62 22.81  17.5     0     0   193    30  0.54  0.76  69.5  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.62
 1982  20   106    96  -3.3 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    48     9    34     5     2     3     0  0.00     0     0     1     0 59.62 23.08  17.5     0     0   193    30  0.54  0.76  69.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.62
 1982  21   107    97  -5.0 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    48     9    34     5     2     3     0  0.00     0     0     1     0 59.62 23.36  17.5     0     0   193    30  0.54  0.76  69.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.62
 1982  22   108    98  -2.2 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    48     9    34     5     2     3     0  0.00     0     0     1     0 59.62 23.63  17.5     0     0   193    30  0.54  0.76  71.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.62
 1982  23   109    99 -10.9 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    48     9    33     5     2     3     0  0.00     0     0     1     0 59.64 23.90  17.5     0     0   193    30  0.54  0.76  70.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.61
 1982  24   110   100  -7.5 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    47     9    33     5     2     3     0  0.00     0     0     1     0 59.64 24.17  17.5     0     0   193    30  0.54  0.76  70.6  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.61
 1982  25   111   101  -1.1 -20.0 14.83  4.83  0.00  0.00   0.0  0.00 0.001  0.00    47     9    33     5     2     3     0  0.00     0     0     1     0 59.64 24.43  17.5     0     0   193    30  0.54  0.76  74.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.61
 1982  26   112   102   1.4 -20.0 14.84  4.84  0.00  0.76   0.0  0.00 0.001  0.00    47     9    33     5     2     3     0  0.00     0     0     1     0 59.64 24.70  17.4     0     0   194    32  0.54  0.76  79.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.72  0.86  0.00  0.60
 1982  27   113   103   8.1 -20.0 14.93  4.93  0.00  2.72   0.1  0.00 0.001  0.00    47     9    32     5     2     3     0  0.00     0     0     1     0 59.64 24.96  17.2     0     0   205    38  0.55  0.76  76.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.19  0.00  0.60
 1982  28   114   104   0.0 -20.0 14.93  4.93  0.00  0.00   0.0  0.00 0.001  0.00    46     9    32     5     2     3     0  0.00     0     0     1     0 59.64 25.22  17.2     0     0   205    37  0.55  0.76  75.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.60
 1982  29   115   105   5.2 -20.0 14.98  4.98  0.00  2.72   0.0  0.00 0.001  0.00    46     9    32     5     2     3     0  0.00     0     0     1     0 59.64 25.47  17.2     0     0   213    38  0.55  0.76  76.1  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.48  0.00  0.59
 1982  30   116   106   0.0 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    46     9    32     5     2     3     0  0.00     0     0     1     0 59.64 25.73  17.2     0     0   213    38  0.55  0.76  80.6  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.59
 1982  31   117   107  -7.2 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    46     9    31     5     2     3     0  0.00     0     0     1     0 59.64 25.98  17.2     0     0   213    38  0.55  0.76  78.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.59
 1982  32   118   108  -1.9 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    45     9    31     5     2     3     0  0.00     0     0     1     0 59.64 26.23  17.2     0     0   213    38  0.55  0.76  78.1  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.58
 1982  33   119   109  -3.9 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    45     9    31     5     2     3     0  0.00     0     0     1     0 59.64 26.48  17.2     0     0   213    38  0.55  0.76  78.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.58
 1982  34   120   110 -13.0 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    44     9    31     4     2     2     0  0.00     0     0     1     0 60.17 26.73  16.7     0     0   213    38  0.55  0.76  77.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.57
 1982  35   121   111 -17.0 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    44     9    30     4     2     2     0  0.00     0     0     1     0 60.17 26.97  16.7     0     0   213    38  0.55  0.76  77.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.57
 1982  36   122   112 -15.5 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    44     9    30     4     2     2     0  0.00     0     0     1     0 60.17 27.22  16.7     0     0   213    38  0.55  0.76  77.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.57
 1982  37   123   113 -13.8 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    43     9    30     4     2     2     0  0.00     0     0     1     0 60.17 27.46  16.7     0     0   213    38  0.55  0.76  77.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.56
 1982  38   124   114  -6.4 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    43     9    30     4     2     2     0  0.00     0     0     1     0 60.17 27.70  16.7     0     0   213    38  0.55  0.76  78.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.56
 1982  39   125   115  -8.1 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    43     9    29     4     2     2     0  0.00     0     0     1     0 60.17 27.94  16.7     0     0   213    38  0.55  0.76  78.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.56
 1982  40   126   116 -14.4 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    43     9    29     4     2     2     0  0.00     0     0     1     0 60.17 28.17  16.7     0     0   213    38  0.55  0.76  78.2  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.55
 1982  41   127   117 -11.6 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    42     9    29     4     2     2     0  0.00     0     0     1     0 60.17 28.41  16.7     0     0   213    38  0.55  0.76  78.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.55
 1982  42   128   118  -8.9 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    42     9    29     4     2     2     0  0.00     0     0     1     0 60.17 28.64  16.7     0     0   213    38  0.55  0.76  77.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.54
 1982  43   129   119  -2.2 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    42     9    29     4     2     2     0  0.00     0     0     1     0 60.17 28.87  16.7     0     0   213    38  0.55  0.76  87.2  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.54
 1982  44   130   120  -4.1 -20.0 14.98  4.98  0.00  0.00   0.0  0.00 0.001  0.00    42     9    28     4     2     2     0  0.00     0     0     1     0 60.17 29.10  16.7     0     0   213    38  0.55  0.76  86.1  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.53
 1982  45   131   121   2.8 -20.0 15.01  5.01  0.00  1.52   0.1  0.00 0.001  0.00    42     9    28     4     2     2     0  0.00     0     0     1     0 60.17 29.32  16.5     0     0   216    43  0.56  0.76  85.9  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.44  0.72  0.00  0.53
 1982  46   132   122   4.7 -20.0 15.06  5.06  0.00  2.56   0.0  0.00 0.001  0.00    41     9    28     4     2     2     0  0.00     0     0     1     0 60.17 29.55  16.4     0     0   223    46  0.56  0.76  80.8  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.06  0.53  0.00  0.53
 1982  47   133   123   3.6 -20.0 15.10  5.10  0.00  1.96   0.0  0.00 0.001  0.00    41     9    28     4     2     2     0  0.00     0     0     1     0 60.17 29.77  16.4     0     0   228    47  0.56  0.76  80.2  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.28  0.64  0.00  0.52
 1982  48   134   124   2.5 -20.0 15.13  5.13  0.00  1.36   0.0  0.00 0.001  0.00    41     9    27     4     2     2     0  0.00     0     0     1     0 60.17 29.99  16.4     0     0   231    48  0.57  0.76  79.6  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.50  0.75  0.00  0.52
 1982  49   135   125   7.0 -20.0 15.20  5.20  0.00  2.72   0.1  0.00 0.001  0.00    41     9    27     4     2     2     0  0.00     0     0     1     0 60.17 30.21  16.1     0     0   241    57  0.57  0.76  82.5  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.30  0.00  0.51
 1982  50   136   126   8.9 -20.0 15.29  5.29  0.00  2.72   0.2  0.00 0.001  0.00    41     9    27     5     2     2     0  0.00     0     0     1     0 60.17 30.43  15.6     0     0   253    70  0.58  0.76  79.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.11  0.00  0.51
 1982  51   137   127  11.1 -20.0 15.41  5.41  0.00  2.72   0.3  0.00 0.001  0.00    41     9    27     5     2     3     0  0.00     0     0     1     0 60.17 30.64  14.9     0     0   268    87  0.59  0.76  77.8  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.50
 1982  52   138   128  10.0 -20.0 15.52  5.52  0.00  2.72   0.4  0.00 0.001  0.00    41     9    27     5     3     3     0  0.00     0     0     1     0 60.17 30.86  14.2     0     0   282   105  0.60  0.76  76.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.50
 1982  53   139   129  12.2 -20.0 15.65  5.65  0.00  2.72   0.5  0.00 0.001  0.00    41     9    27     5     3     3     0  0.00     0     0     1     0 60.17 31.07  13.3     0     0   298   126  0.61  0.76  76.2  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.50
 1982  54   140   130   9.4 -20.0 15.75  5.75  0.00  2.72   0.1  0.00 0.001  0.00    41     9    26     6     3     3     0  0.00     0     0     1     0 60.17 31.28  13.2     0     0   311   128  0.61  0.76  76.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.06  0.00  0.49
 1982  55   141   131   3.3 -20.0 15.78  5.78  0.00  1.82   0.5  0.00 0.001  0.01    41     9    26     6     3     3     0  0.00     0     0     1     0 60.17 31.49  12.5     0     0   316   144  0.62  0.76  75.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.33  0.67  0.00  0.49
 1982  56   142   132  -1.4 -20.0 15.78  5.78  0.00  0.00   0.0  0.00 0.001  0.01    41     9    26     6     3     3     0  0.00     0     0     1     0 60.17 31.70  12.5     0     0   316   144  0.62  0.76  75.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.48
 1982  57   143   133  -2.0 -20.0 15.78  5.78  0.00  0.00   0.0  0.00 0.001  0.01    41     9    26     6     3     3     0  0.00     0     0     1     0 60.17 31.91  12.5     0     0   316   144  0.62  0.76  74.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  1.00  1.00  0.00  0.48
